OBJECTID,ISO,NAME_0,ID_1,TYPE_1,version,admin1name
62,AIA,anguilla,8,district,var,sandy hill-district
62,AIA,anguilla,8,district,var,sandy hill district
63,AIA,anguilla,17,island,original,scrub island
63,AIA,anguilla,17,island,var,scrub islandisland
63,AIA,anguilla,17,island,var,scrub island-island
63,AIA,anguilla,17,island,var,scrub island island
63,AIA,anguilla,17,island,var,scrub
64,AIA,anguilla,18,island,original,sombrero island
64,AIA,anguilla,18,island,var,sombrero islandisland
64,AIA,anguilla,18,island,var,sombrero island-island
64,AIA,anguilla,18,island,var,sombrero island island
64,AIA,anguilla,18,island,var,sombrero
65,AIA,anguilla,9,district,original,south hill
65,AIA,anguilla,9,district,var,south hilldistrict
65,AIA,anguilla,9,district,var,south hill-district
65,AIA,anguilla,9,district,var,south hill district
66,AIA,anguilla,10,district,original,stoney ground
66,AIA,anguilla,10,district,var,stoney grounddistrict
66,AIA,anguilla,10,district,var,stoney ground-district
66,AIA,anguilla,10,district,var,stoney ground district
67,AIA,anguilla,11,district,original,the farrington
67,AIA,anguilla,11,district,var,the farringtondistrict
67,AIA,anguilla,11,district,var,the farrington-district
67,AIA,anguilla,11,district,var,the farrington district
68,AIA,anguilla,12,district,original,the quarter
68,AIA,anguilla,12,district,var,the quarterdistrict
68,AIA,anguilla,12,district,var,the quarter-district
68,AIA,anguilla,12,district,var,the quarter district
69,AIA,anguilla,13,district,original,the valley
69,AIA,anguilla,13,district,var,the valleydistrict
69,AIA,anguilla,13,district,var,the valley-district
69,AIA,anguilla,13,district,var,the valley district
70,AIA,anguilla,14,district,original,west end
70,AIA,anguilla,14,district,var,west enddistrict
70,AIA,anguilla,14,district,var,west end-district
70,AIA,anguilla,14,district,var,west end district
71,ALA,aland,1_2,sub-region,original,archipelago
71,ALA,aland,1_2,sub-region,var,archipelagosub-region
71,ALA,aland,1_2,sub-region,var,archipelago-sub-region
71,ALA,aland,1_2,sub-region,var,archipelago sub-region
72,ALA,aland,2_2,sub-region,original,countryside
72,ALA,aland,2_2,sub-region,var,countrysidesub-region
72,ALA,aland,2_2,sub-region,var,countryside-sub-region
72,ALA,aland,2_2,sub-region,var,countryside sub-region
73,ALA,aland,3_2,sub-region,original,mariehamn
73,ALA,aland,3_2,sub-region,var,mariehamnsub-region
73,ALA,aland,3_2,sub-region,var,mariehamn-sub-region
73,ALA,aland,3_2,sub-region,var,mariehamn sub-region
74,ALB,albania,1,qark,original,berat
74,ALB,albania,1,qark,var,beratqark
74,ALB,albania,1,qark,var,berat-qark
74,ALB,albania,1,qark,var,berat qark
75,ALB,albania,2,qark,original,diber
75,ALB,albania,2,qark,var,dibra
75,ALB,albania,2,qark,var,dibre
75,ALB,albania,2,qark,var,diberqark
75,ALB,albania,2,qark,var,diber-qark
75,ALB,albania,2,qark,var,diber qark
75,ALB,albania,2,qark,var,dibraqark
75,ALB,albania,2,qark,var,dibra-qark
75,ALB,albania,2,qark,var,dibra qark
75,ALB,albania,2,qark,var,dibreqark
75,ALB,albania,2,qark,var,dibre-qark
75,ALB,albania,2,qark,var,dibre qark
76,ALB,albania,3,qark,original,durres
76,ALB,albania,3,qark,var,durresi
76,ALB,albania,3,qark,var,durrsi
76,ALB,albania,3,qark,var,durazzo
76,ALB,albania,3,qark,var,durresqark
76,ALB,albania,3,qark,var,durres-qark
76,ALB,albania,3,qark,var,durres qark
76,ALB,albania,3,qark,var,durresiqark
76,ALB,albania,3,qark,var,durresi-qark
76,ALB,albania,3,qark,var,durresi qark
76,ALB,albania,3,qark,var,durrsiqark
76,ALB,albania,3,qark,var,durrsi-qark
76,ALB,albania,3,qark,var,durrsi qark
76,ALB,albania,3,qark,var,durazzoqark
76,ALB,albania,3,qark,var,durazzo-qark
76,ALB,albania,3,qark,var,durazzo qark
77,ALB,albania,4,qark,original,elbasan
77,ALB,albania,4,qark,var,elbasanqark
77,ALB,albania,4,qark,var,elbasan-qark
77,ALB,albania,4,qark,var,elbasan qark
78,ALB,albania,5,qark,original,fier
78,ALB,albania,5,qark,var,fierqark
78,ALB,albania,5,qark,var,fier-qark
78,ALB,albania,5,qark,var,fier qark
79,ALB,albania,6,qark,original,gjirokaster
79,ALB,albania,6,qark,var,gjinokaster
79,ALB,albania,6,qark,var,argirocastro
79,ALB,albania,6,qark,var,argyrocastro
79,ALB,albania,6,qark,var,argyrokastron
79,ALB,albania,6,qark,var,gjirokasterqark
79,ALB,albania,6,qark,var,gjirokaster-qark
79,ALB,albania,6,qark,var,gjirokaster qark
79,ALB,albania,6,qark,var,gjinokasterqark
79,ALB,albania,6,qark,var,gjinokaster-qark
79,ALB,albania,6,qark,var,gjinokaster qark
79,ALB,albania,6,qark,var,argirocastroqark
79,ALB,albania,6,qark,var,argirocastro-qark
79,ALB,albania,6,qark,var,argirocastro qark
79,ALB,albania,6,qark,var,argyrocastroqark
79,ALB,albania,6,qark,var,argyrocastro-qark
79,ALB,albania,6,qark,var,argyrocastro qark
79,ALB,albania,6,qark,var,argyrokastronqark
79,ALB,albania,6,qark,var,argyrokastron-qark
79,ALB,albania,6,qark,var,argyrokastron qark
80,ALB,albania,7,qark,original,korce
80,ALB,albania,7,qark,var,coriza
80,ALB,albania,7,qark,var,corizza
80,ALB,albania,7,qark,var,koritsa
80,ALB,albania,7,qark,var,koritza
80,ALB,albania,7,qark,var,korca
80,ALB,albania,7,qark,var,kortscha
80,ALB,albania,7,qark,var,korceqark
80,ALB,albania,7,qark,var,korce-qark
80,ALB,albania,7,qark,var,korce qark
80,ALB,albania,7,qark,var,corizaqark
80,ALB,albania,7,qark,var,coriza-qark
80,ALB,albania,7,qark,var,coriza qark
80,ALB,albania,7,qark,var,corizzaqark
80,ALB,albania,7,qark,var,corizza-qark
80,ALB,albania,7,qark,var,corizza qark
80,ALB,albania,7,qark,var,koritsaqark
80,ALB,albania,7,qark,var,koritsa-qark
80,ALB,albania,7,qark,var,koritsa qark
80,ALB,albania,7,qark,var,koritzaqark
80,ALB,albania,7,qark,var,koritza-qark
80,ALB,albania,7,qark,var,koritza qark
80,ALB,albania,7,qark,var,korcaqark
80,ALB,albania,7,qark,var,korca-qark
80,ALB,albania,7,qark,var,korca qark
80,ALB,albania,7,qark,var,kortschaqark
80,ALB,albania,7,qark,var,kortscha-qark
80,ALB,albania,7,qark,var,kortscha qark
81,ALB,albania,8,qark,original,kukes
81,ALB,albania,8,qark,var,kosova
81,ALB,albania,8,qark,var,kossovo
81,ALB,albania,8,qark,var,kukesqark
81,ALB,albania,8,qark,var,kukes-qark
81,ALB,albania,8,qark,var,kukes qark
81,ALB,albania,8,qark,var,kosovaqark
81,ALB,albania,8,qark,var,kosova-qark
81,ALB,albania,8,qark,var,kosova qark
81,ALB,albania,8,qark,var,kossovoqark
81,ALB,albania,8,qark,var,kossovo-qark
81,ALB,albania,8,qark,var,kossovo qark
82,ALB,albania,9,qark,original,lezhe
82,ALB,albania,9,qark,var,alessio
82,ALB,albania,9,qark,var,lezha
82,ALB,albania,9,qark,var,lezheqark
82,ALB,albania,9,qark,var,lezhe-qark
82,ALB,albania,9,qark,var,lezhe qark
82,ALB,albania,9,qark,var,alessioqark
82,ALB,albania,9,qark,var,alessio-qark
82,ALB,albania,9,qark,var,alessio qark
82,ALB,albania,9,qark,var,lezhaqark
82,ALB,albania,9,qark,var,lezha-qark
82,ALB,albania,9,qark,var,lezha qark
83,ALB,albania,10,qark,original,shkoder
83,ALB,albania,10,qark,var,escutari
83,ALB,albania,10,qark,var,shkodra
83,ALB,albania,10,qark,var,skode
83,ALB,albania,10,qark,var,scutari
83,ALB,albania,10,qark,var,shkoderqark
83,ALB,albania,10,qark,var,shkoder-qark
83,ALB,albania,10,qark,var,shkoder qark
83,ALB,albania,10,qark,var,escutariqark
83,ALB,albania,10,qark,var,escutari-qark
83,ALB,albania,10,qark,var,escutari qark
83,ALB,albania,10,qark,var,shkodraqark
83,ALB,albania,10,qark,var,shkodra-qark
83,ALB,albania,10,qark,var,shkodra qark
83,ALB,albania,10,qark,var,skodeqark
83,ALB,albania,10,qark,var,skode-qark
83,ALB,albania,10,qark,var,skode qark
83,ALB,albania,10,qark,var,scutariqark
83,ALB,albania,10,qark,var,scutari-qark
83,ALB,albania,10,qark,var,scutari qark
84,ALB,albania,11,qark,original,tirane
84,ALB,albania,11,qark,var,tiran
84,ALB,albania,11,qark,var,tirana
84,ALB,albania,11,qark,var,tiraneqark
84,ALB,albania,11,qark,var,tirane-qark
84,ALB,albania,11,qark,var,tirane qark
84,ALB,albania,11,qark,var,tiranqark
84,ALB,albania,11,qark,var,tiran-qark
84,ALB,albania,11,qark,var,tiran qark
84,ALB,albania,11,qark,var,tiranaqark
84,ALB,albania,11,qark,var,tirana-qark
84,ALB,albania,11,qark,var,tirana qark
85,ALB,albania,12,qark,original,vlore
85,ALB,albania,12,qark,var,vlona
85,ALB,albania,12,qark,var,vlora
85,ALB,albania,12,qark,var,vlone
85,ALB,albania,12,qark,var,valona
85,ALB,albania,12,qark,var,vloreqark
85,ALB,albania,12,qark,var,vlore-qark
85,ALB,albania,12,qark,var,vlore qark
85,ALB,albania,12,qark,var,vlonaqark
85,ALB,albania,12,qark,var,vlona-qark
85,ALB,albania,12,qark,var,vlona qark
85,ALB,albania,12,qark,var,vloraqark
85,ALB,albania,12,qark,var,vlora-qark
85,ALB,albania,12,qark,var,vlora qark
85,ALB,albania,12,qark,var,vloneqark
85,ALB,albania,12,qark,var,vlone-qark
85,ALB,albania,12,qark,var,vlone qark
85,ALB,albania,12,qark,var,valonaqark
85,ALB,albania,12,qark,var,valona-qark
85,ALB,albania,12,qark,var,valona qark
86,AND,andorra,1,parròquia,original,andorra la vella
86,AND,andorra,1,parròquia,var,andorra la vellaparròquia
86,AND,andorra,1,parròquia,var,andorra la vella-parròquia
86,AND,andorra,1,parròquia,var,andorra la vella parròquia
87,AND,andorra,2,parròquia,original,canillo
87,AND,andorra,2,parròquia,var,canilloparròquia
87,AND,andorra,2,parròquia,var,canillo-parròquia
87,AND,andorra,2,parròquia,var,canillo parròquia
88,AND,andorra,3,parròquia,original,encamp
88,AND,andorra,3,parròquia,var,encampparròquia
88,AND,andorra,3,parròquia,var,encamp-parròquia
88,AND,andorra,3,parròquia,var,encamp parròquia
89,AND,andorra,4,parròquia,original,escaldes-engordany
89,AND,andorra,4,parròquia,var,escaldes-engordanyparròquia
89,AND,andorra,4,parròquia,var,escaldes-engordany-parròquia
89,AND,andorra,4,parròquia,var,escaldes-engordany parròquia
89,AND,andorra,4,parròquia,var,escaldes engordany
90,AND,andorra,5,parròquia,original,la massana
90,AND,andorra,5,parròquia,var,la massanaparròquia
90,AND,andorra,5,parròquia,var,la massana-parròquia
90,AND,andorra,5,parròquia,var,la massana parròquia
91,AND,andorra,6,parròquia,original,ordino
91,AND,andorra,6,parròquia,var,ordinoparròquia
91,AND,andorra,6,parròquia,var,ordino-parròquia
91,AND,andorra,6,parròquia,var,ordino parròquia
92,AND,andorra,7,parròquia,original,sant julia de loria
92,AND,andorra,7,parròquia,var,sant julia de loriaparròquia
92,AND,andorra,7,parròquia,var,sant julia de loria-parròquia
92,AND,andorra,7,parròquia,var,sant julia de loria parròquia
93,ARE,united arab emirates,1,emirate,original,abu dhabi
93,ARE,united arab emirates,1,emirate,var,abu dhabiemirate
93,ARE,united arab emirates,1,emirate,var,abu dhabi-emirate
93,ARE,united arab emirates,1,emirate,var,abu dhabi emirate
94,ARE,united arab emirates,2,emirate,original,ajman
94,ARE,united arab emirates,2,emirate,var,ajmanemirate
94,ARE,united arab emirates,2,emirate,var,ajman-emirate
94,ARE,united arab emirates,2,emirate,var,ajman emirate
95,ARE,united arab emirates,3,emirate,original,dubai
95,ARE,united arab emirates,3,emirate,var,dubaiemirate
95,ARE,united arab emirates,3,emirate,var,dubai-emirate
95,ARE,united arab emirates,3,emirate,var,dubai emirate
96,ARE,united arab emirates,4,emirate,original,fujairah
96,ARE,united arab emirates,4,emirate,var,fujairahemirate
96,ARE,united arab emirates,4,emirate,var,fujairah-emirate
96,ARE,united arab emirates,4,emirate,var,fujairah emirate
97,ARE,united arab emirates,5,emirate,original,ras al-khaimah
97,ARE,united arab emirates,5,emirate,var,ras al-khaimahemirate
97,ARE,united arab emirates,5,emirate,var,ras al-khaimah-emirate
97,ARE,united arab emirates,5,emirate,var,ras al-khaimah emirate
97,ARE,united arab emirates,5,emirate,var,ras al khaimah
98,ARE,united arab emirates,6,emirate,original,sharjah
98,ARE,united arab emirates,6,emirate,var,sharjahemirate
98,ARE,united arab emirates,6,emirate,var,sharjah-emirate
98,ARE,united arab emirates,6,emirate,var,sharjah emirate
99,ARE,united arab emirates,7,emirate,original,umm al-qaywayn
99,ARE,united arab emirates,7,emirate,var,umm al-qaywaynemirate
99,ARE,united arab emirates,7,emirate,var,umm al-qaywayn-emirate
99,ARE,united arab emirates,7,emirate,var,umm al-qaywayn emirate
99,ARE,united arab emirates,7,emirate,var,umm al qaywayn
100,ARG,argentina,1,provincia,original,buenos aires
100,ARG,argentina,1,provincia,var,baires
100,ARG,argentina,1,provincia,var,buenos ayres
100,ARG,argentina,1,provincia,var,buenos airesprovincia
100,ARG,argentina,1,provincia,var,buenos aires-provincia
100,ARG,argentina,1,provincia,var,buenos aires provincia
100,ARG,argentina,1,provincia,var,bairesprovincia
100,ARG,argentina,1,provincia,var,baires-provincia
100,ARG,argentina,1,provincia,var,baires provincia
100,ARG,argentina,1,provincia,var,buenos ayresprovincia
100,ARG,argentina,1,provincia,var,buenos ayres-provincia
100,ARG,argentina,1,provincia,var,buenos ayres provincia
100,ARG,argentina,1,provincia,var,buenosayres
101,ARG,argentina,2,provincia,original,catamarca
101,ARG,argentina,2,provincia,var,catamarcaprovincia
101,ARG,argentina,2,provincia,var,catamarca-provincia
101,ARG,argentina,2,provincia,var,catamarca provincia
102,ARG,argentina,3,provincia,original,chaco
102,ARG,argentina,3,provincia,var,el chaco
102,ARG,argentina,3,provincia,var,presidente juan peron
102,ARG,argentina,3,provincia,var,chacoprovincia
102,ARG,argentina,3,provincia,var,chaco-provincia
102,ARG,argentina,3,provincia,var,chaco provincia
102,ARG,argentina,3,provincia,var,el chacoprovincia
102,ARG,argentina,3,provincia,var,el chaco-provincia
102,ARG,argentina,3,provincia,var,el chaco provincia
102,ARG,argentina,3,provincia,var,elchaco
102,ARG,argentina,3,provincia,var,presidente juan peronprovincia
102,ARG,argentina,3,provincia,var,presidente juan peron-provincia
102,ARG,argentina,3,provincia,var,presidente juan peron provincia
102,ARG,argentina,3,provincia,var,presidentejuanperon
103,ARG,argentina,4,provincia,original,chubut
103,ARG,argentina,4,provincia,var,chubutprovincia
103,ARG,argentina,4,provincia,var,chubut-provincia
103,ARG,argentina,4,provincia,var,chubut provincia
104,ARG,argentina,5,distrito federal,original,ciudad de buenos aires
104,ARG,argentina,5,distrito federal,var,buenos aires df
104,ARG,argentina,5,distrito federal,var,capital federal
104,ARG,argentina,5,distrito federal,var,distretto federale
104,ARG,argentina,5,distrito federal,var,distrito federal
104,ARG,argentina,5,distrito federal,var,federal capital
104,ARG,argentina,5,distrito federal,var,ciudad de buenos airesdistrito federal
104,ARG,argentina,5,distrito federal,var,ciudad de buenos aires-distrito federal
104,ARG,argentina,5,distrito federal,var,ciudad de buenos aires distrito federal
104,ARG,argentina,5,distrito federal,var,buenos aires dfdistrito federal
104,ARG,argentina,5,distrito federal,var,buenos aires df-distrito federal
104,ARG,argentina,5,distrito federal,var,buenos aires df distrito federal
104,ARG,argentina,5,distrito federal,var,buenosairesdf
104,ARG,argentina,5,distrito federal,var,capital federaldistrito federal
104,ARG,argentina,5,distrito federal,var,capital federal-distrito federal
104,ARG,argentina,5,distrito federal,var,capital federal distrito federal
104,ARG,argentina,5,distrito federal,var,capitalfederal
104,ARG,argentina,5,distrito federal,var,distretto federaledistrito federal
104,ARG,argentina,5,distrito federal,var,distretto federale-distrito federal
104,ARG,argentina,5,distrito federal,var,distretto federale distrito federal
104,ARG,argentina,5,distrito federal,var,distrettofederale
104,ARG,argentina,5,distrito federal,var,distrito federaldistrito federal
104,ARG,argentina,5,distrito federal,var,distrito federal-distrito federal
104,ARG,argentina,5,distrito federal,var,distrito federal distrito federal
104,ARG,argentina,5,distrito federal,var,
104,ARG,argentina,5,distrito federal,var,federal capitaldistrito federal
104,ARG,argentina,5,distrito federal,var,federal capital-distrito federal
104,ARG,argentina,5,distrito federal,var,federal capital distrito federal
104,ARG,argentina,5,distrito federal,var,federalcapital
105,ARG,argentina,6,provincia,original,cordoba
105,ARG,argentina,6,provincia,var,cordova
105,ARG,argentina,6,provincia,var,cordobaprovincia
105,ARG,argentina,6,provincia,var,cordoba-provincia
105,ARG,argentina,6,provincia,var,cordoba provincia
105,ARG,argentina,6,provincia,var,cordovaprovincia
105,ARG,argentina,6,provincia,var,cordova-provincia
105,ARG,argentina,6,provincia,var,cordova provincia
106,ARG,argentina,7,provincia,original,corrientes
106,ARG,argentina,7,provincia,var,corrientesprovincia
106,ARG,argentina,7,provincia,var,corrientes-provincia
106,ARG,argentina,7,provincia,var,corrientes provincia
107,ARG,argentina,8,provincia,original,entre rios
107,ARG,argentina,8,provincia,var,entre-rios
107,ARG,argentina,8,provincia,var,entre riosprovincia
107,ARG,argentina,8,provincia,var,entre rios-provincia
107,ARG,argentina,8,provincia,var,entre rios provincia
107,ARG,argentina,8,provincia,var,entre-riosprovincia
107,ARG,argentina,8,provincia,var,entre-rios-provincia
107,ARG,argentina,8,provincia,var,entre-rios provincia
108,ARG,argentina,9,provincia,original,formosa
108,ARG,argentina,9,provincia,var,formosaprovincia
108,ARG,argentina,9,provincia,var,formosa-provincia
108,ARG,argentina,9,provincia,var,formosa provincia
109,ARG,argentina,10,provincia,original,jujuy
109,ARG,argentina,10,provincia,var,jujuyprovincia
109,ARG,argentina,10,provincia,var,jujuy-provincia
109,ARG,argentina,10,provincia,var,jujuy provincia
110,ARG,argentina,11,provincia,original,la pampa
110,ARG,argentina,11,provincia,var,el pampa
110,ARG,argentina,11,provincia,var,eva peron
110,ARG,argentina,11,provincia,var,la pampaprovincia
110,ARG,argentina,11,provincia,var,la pampa-provincia
110,ARG,argentina,11,provincia,var,la pampa provincia
110,ARG,argentina,11,provincia,var,el pampaprovincia
110,ARG,argentina,11,provincia,var,el pampa-provincia
110,ARG,argentina,11,provincia,var,el pampa provincia
110,ARG,argentina,11,provincia,var,elpampa
110,ARG,argentina,11,provincia,var,eva peronprovincia
110,ARG,argentina,11,provincia,var,eva peron-provincia
110,ARG,argentina,11,provincia,var,eva peron provincia
110,ARG,argentina,11,provincia,var,evaperon
111,ARG,argentina,12,provincia,original,la rioja
111,ARG,argentina,12,provincia,var,la riojaprovincia
111,ARG,argentina,12,provincia,var,la rioja-provincia
111,ARG,argentina,12,provincia,var,la rioja provincia
112,ARG,argentina,13,provincia,original,mendoza
112,ARG,argentina,13,provincia,var,mendozaprovincia
112,ARG,argentina,13,provincia,var,mendoza-provincia
112,ARG,argentina,13,provincia,var,mendoza provincia
113,ARG,argentina,14,provincia,original,misiones
113,ARG,argentina,14,provincia,var,missoes
113,ARG,argentina,14,provincia,var,misionesprovincia
113,ARG,argentina,14,provincia,var,misiones-provincia
113,ARG,argentina,14,provincia,var,misiones provincia
113,ARG,argentina,14,provincia,var,missoesprovincia
113,ARG,argentina,14,provincia,var,missoes-provincia
113,ARG,argentina,14,provincia,var,missoes provincia
114,ARG,argentina,15,provincia,original,neuquen
114,ARG,argentina,15,provincia,var,neuquenprovincia
114,ARG,argentina,15,provincia,var,neuquen-provincia
114,ARG,argentina,15,provincia,var,neuquen provincia
115,ARG,argentina,16,provincia,original,rio negro
115,ARG,argentina,16,provincia,var,rio negroprovincia
115,ARG,argentina,16,provincia,var,rio negro-provincia
