ISOALPHA,COUNTRYNM,NAME1,pop_size,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_susceptible,perc_foreign_born
BGR,bulgaria,dobrich,167904,80,42.193497474747474,50.523751667619585,52.008647798742146,66.42321698113207,NA
BGR,bulgaria,gabrovo,105283,80,46.06118746616263,56.967411642905304,58.311408299535536,62.35415480181985,NA
BGR,bulgaria,grad sofiya,1399356,80,40.46181064718342,43.90522497491703,45.294664116922355,70.75776484611492,NA
BGR,bulgaria,haskovo,219325,80,43.33636840305483,52.05662829134845,53.395554542345835,65.52782998746152,NA
BGR,bulgaria,kardzhali,142197,80,41.10645090965351,48.178372258205165,49.600061885975094,67.97820004641449,NA
BGR,bulgaria,kyustendil,115992,80,45.612628457134974,56.48027450168978,57.917270156562516,62.608610386923225,NA
BGR,bulgaria,lovech,118880,80,45.097030619111706,55.54054508748318,56.93842530282638,63.24055262449528,NA
BGR,bulgaria,montana,121853,80,45.15480538025326,55.535768507956305,56.850467366416915,63.297338268241234,NA
BGR,bulgaria,pazardzhik,245280,80,41.59585983365949,49.393101761252446,50.830316373124596,67.18394774951076,NA
BGR,bulgaria,pernik,119388,80,45.07882701779073,55.23905250108889,56.64907695915837,63.42735591516735,NA
BGR,bulgaria,pleven,234713,80,44.68143008695726,54.851925543110106,56.19177463540579,63.722590295382005,NA
BGR,bulgaria,plovdiv,649448,80,42.171712746824994,49.15121764944999,50.55283871841934,67.36308732338847,NA
BGR,bulgaria,razgrad,104004,80,41.884509249644246,50.12461059190031,51.6378216222453,66.66262236067844,NA
BGR,bulgaria,ruse,208792,80,43.71278832522319,52.56983026169585,53.97112916203686,65.156239012989,NA
BGR,bulgaria,shumen,160125,80,41.515881342701014,48.60939890710383,50.034160811865725,67.69794577985948,NA
BGR,bulgaria,silistra,101428,80,43.24888590921639,53.08139764167685,54.539772055053824,64.78912316125725,NA
BGR,bulgaria,sliven,178823,80,40.242983285147886,47.11250789887207,48.39422221973683,68.7566901349379,NA
BGR,bulgaria,smolyan,106442,80,43.21511715300351,53.25848819075178,54.72238402134496,64.6712288758197,NA
BGR,bulgaria,sofia,224543,80,43.37096458139421,52.09354110348574,53.530326040001256,65.4408215085752,NA
BGR,bulgaria,stara zagora,300397,80,42.8986591077807,51.11462497961031,52.4872751725217,66.11421514861999,NA
BGR,bulgaria,targovishte,106520,80,42.11960195268494,50.25347352609838,51.68043559894856,66.6351107773188,NA
BGR,bulgaria,varna,483158,80,40.427768969984974,45.19668514233439,46.60454758070859,69.91210408189454,NA
BGR,bulgaria,veliko tarnovo,228915,80,43.17983531004958,51.34683179346046,52.5921848721141,66.04648544656312,NA
BGR,bulgaria,vidin,79796,80,46.61315730111785,57.93022206626899,59.253596671512355,61.74587798887162,NA
BGR,bulgaria,vratsa,146265,80,43.80768810036577,53.17717840905206,54.639455782312915,64.72476734693878,NA
BGR,bulgaria,yambol,111698,80,43.72596644523626,53.62423678132105,54.90053537216423,64.55621436373077,NA
BHR,bahrain,capital,409733,80,29.934675752258176,21.340336267764613,19.59793328826333,87.3475742690972,NA
BHR,bahrain,central,28856257,80,26.036954914145657,20.67370761218269,19.568378532253853,87.36665481957692,NA
BHR,bahrain,muharraq,213297,80,29.63380169435107,21.233022499144386,19.529669896904313,87.39164511455857,NA
BHR,bahrain,northern,11079310,80,23.881025623436837,17.733907616990592,16.775727008270373,89.16959064346065,NA
BHR,bahrain,southern,6443739,80,25.300977041435104,20.32892083307533,19.313907655167288,87.530941217824,NA
BHS,bahamas,acklins,717,80,32.74546722454672,31.157601115760116,27.140864714086472,82.47785774058578,NA
BHS,bahamas,berry islands,882,80,33.202947845804985,33.92290249433106,29.659863945578234,80.8515918367347,NA
BHS,bahamas,bimini,2233,80,33.191222570532915,35.36945812807882,30.819525302283925,80.1029144648455,NA
BHS,bahamas,cat island,1359,80,35.45658572479765,38.9551140544518,33.90728476821192,78.1094569536424,NA
BHS,bahamas,central abaco,21888,80,30.434781615497077,28.72715643274854,24.35855263157895,84.27411842105263,NA
BHS,bahamas,central andros,7087,80,31.548539579511782,31.923239734725556,27.492592069987303,82.2507825596162,NA
BHS,bahamas,central eleuthera,8168,80,33.597759549461315,34.794319294809014,30.29627815866797,80.44072282076395,NA
BHS,bahamas,crooked island,296,80,36.722972972972975,40.94594594594595,35.74324324324324,76.92416216216216,NA
BHS,bahamas,east grand bahama,54585,80,30.598790876614455,29.480992946780255,25.16075845012366,83.75621434460017,NA
BHS,bahamas,exuma,13063,80,29.146291051060246,27.636836867488324,23.042180203628572,85.1239684605374,NA
BHS,bahamas,harbour island,1833,80,32.248772504091654,32.154937261320235,27.910529187124933,81.98096235679215,NA
BHS,bahamas,inagua,826,80,32.92796610169491,35.690072639225185,30.048426150121067,80.60073607748184,NA
BHS,bahamas,long island,3104,80,37.016430412371136,41.6430412371134,37.197164948453604,75.98551030927835,NA
BHS,bahamas,mayaguana,279,80,37.725806451612904,41.648745519713266,36.774193548387096,76.25858064516129,NA
BHS,bahamas,new providence,279938,80,30.237822303510065,27.599254120555266,23.177132079246118,85.0368435296387,NA
BHS,bahamas,ragged island,54,80,42,52.59259259259259,45.55555555555556,70.58933333333333,NA
BHS,bahamas,rum cay,109,80,35.72477064220183,36.88073394495413,34.31192660550458,77.84822018348623,NA
BHS,bahamas,san salvador,1659497,80,28.698329373298055,23.850046128435302,20.4012059075732,86.82898146607074,NA
BHS,bahamas,spanish wells,1523,80,39.427445830597506,45.817465528562046,40.97176625082074,73.54862770847012,NA
BIH,bosnia and herzegovina,brcko,126406,80,39.72102194516083,46.29479613309495,44.823188772684844,71.06214932835466,NA
BIH,bosnia and herzegovina,federacija bosna i hercegovina,2273078,80,38.51398720149506,43.875054001666456,42.479694933477866,72.57510895094669,NA
BIH,bosnia and herzegovina,repuplika srpska,1145046,80,41.42679246073957,49.2821947764544,47.97705943691346,69.026010427528675,NA
BLR,belarus,brest,1348397,80,38.73565314962878,43.86353573910354,43.86353573910354,71.68170132683476,NA
BLR,belarus,gomel,1380078,80,39.04597747373699,44.28600412440456,44.28600412440456,71.4089557372844,NA
BLR,belarus,grodno,992381,80,39.625235670574106,45.327228151284636,45.327228151284636,70.73674150553065,NA
BLR,belarus,minsk,1422760,80,39.82325480052855,46.03654868003036,46.03654868003036,70.2788041721724,NA
BLR,belarus,minsk city,2063590,80,37.25847212866897,40.32550070508192,40.32550070508192,73.96585674479911,NA
BLR,belarus,mogilev,1004448,80,39.27174229029278,44.715385963235526,44.715385963235526,71.13174682213513,NA
BLR,belarus,vitebsk,1122035,80,40.431077016314106,46.94386538744335,46.94386538744335,69.69304050586658,NA
BLZ,belize,belize,122158,80,27.176001571734965,21.275888603284272,22.48383241375923,85.48443779367703,NA
BLZ,belize,cayo,98296,80,24.392620249043706,17.628387726865792,18.63249776186213,87.97085944494181,NA
BLZ,belize,corozal,84880,80,30.66850848256362,29.392554194156457,30.55678605089538,80.27253892554194,NA
BLZ,belize,orange walk,49793,80,25.518104954511678,19.357339385054125,20.467535597373125,86.78615901833591,NA
BLZ,belize,stann creek,44024,80,24.634097310557877,18.012447755769582,19.003725240777758,87.73119498455387,NA
BLZ,belize,toledo,37316,80,22.508669203558796,15.837174402401116,16.7145460392325,89.2090890770715,NA
BMU,bermuda,devonshire,6694,80,39.06565581117419,45.377950403346276,40.313713773528534,73.97346638780998,NA
BMU,bermuda,hamilton,5935,80,39.270850884582984,46.24094355518113,41.25358045492839,73.36668845829823,NA
BMU,bermuda,paget,5810,80,39.85929432013769,46.244406196213426,41.063683304647164,73.48928605851978,NA
BMU,bermuda,pembroke,9064,80,40.205593556928505,47.24624889673433,42.36540158870256,72.64889673433362,NA
BMU,bermuda,saint georges,6884,80,38.00450319581638,44.81987216734457,39.72690296339338,74.35231144683323,NA
BMU,bermuda,sandys,7332,80,40.18207855973814,48.625204582651385,43.68521549372613,71.7968248772504,NA
BMU,bermuda,smiths,4698,80,40.431353767560665,49.11877394636015,43.912303107705405,71.65021711366538,NA
BMU,bermuda,southampton,6545,80,41.06019862490451,48.81283422459893,43.96638655462184,71.61530084033613,NA
BMU,bermuda,warwick,7868,80,39.297852058973056,45.36349771225216,40.4270462633452,73.90029893238435,NA
BOL,bolivia (plurinational state of),chuquisaca,597258,91.66666666666666,27.838781565085775,23.829534305107675,24.815942189137694,80.78200013762896,NA
BOL,bolivia (plurinational state of),cochabamba,1959103,91.66666666666666,27.724645922138855,22.942724297803636,23.98298609108352,81.4476830117661,NA
BOL,bolivia (plurinational state of),el beni,453705,91.66666666666666,25.291969451515854,19.225311601150526,20.24306542797633,84.36068524349523,NA
BOL,bolivia (plurinational state of),la paz,3511193,91.66666666666666,28.726590364015877,24.64140820513142,25.78136832694756,80.0554181276848,NA
BOL,bolivia (plurinational state of),oruro,568811,91.66666666666666,28.41566706691678,24.273229596474046,25.338680159138978,80.39741298498096,NA
BOL,bolivia (plurinational state of),pando,186546,91.66666666666666,23.610050604140532,15.319438637118996,16.3033246491482,87.43281506866938,NA
BOL,bolivia (plurinational state of),potosi,893654,91.66666666666666,27.99210600523245,24.73239083582684,25.712188386109165,80.08826549290889,NA
BOL,bolivia (plurinational state of),santa cruz,3540082,91.66666666666666,26.458113399633117,20.168024356497956,21.2594905993703,83.5855313414774,NA
BOL,bolivia (plurinational state of),tarija,543707,91.66666666666666,28.267705767996365,23.347096873867727,24.481237136913816,81.06972440413679,NA
BRA,brazil,acre,931443,83.5,26.009662963809916,19.186896031211788,15.292980890940186,89.66807008351559,NA
BRA,brazil,alagoas,3314745,83.5,28.816595243374678,24.385562086978034,19.83772507387446,86.60095519745863,NA
BRA,brazil,amapa,906446,83.5,25.44354710595005,17.568569997550874,13.611092111388876,90.80113890005582,NA
BRA,brazil,amazonas,4869767,83.5,25.78777064693239,18.99245692863745,15.01473889818548,89.85447281350423,NA
BRA,brazil,bahia,14585705,83.5,30.62823572806388,27.04485521954544,22.237378309790305,84.9841252356194,NA
BRA,brazil,ceara,9233663,83.5,30.57621525715201,27.124598331128176,22.29576712946964,84.94740524134355,NA
BRA,brazil,distrito federal,11377518,83.5,32.12019734884181,29.753334602502935,24.301699193092908,83.58432513641377,NA
BRA,brazil,espirito santo,3826923,83.5,31.941918219938053,29.89550090242213,24.512805718850363,83.44059220642798,NA
BRA,brazil,goias,6992777,83.5,30.953743770178857,27.54094117401427,22.19271399617062,85.00651698474012,NA
BRA,brazil,maranhao,7406889,83.5,27.809398250736578,22.654455872094207,18.633734081879723,87.4172205128226,NA
BRA,brazil,mato grosso,3664865,83.5,29.69169369130923,25.436451274467135,20.18985146792583,86.35522929510364,NA
BRA,brazil,mato grosso do sul,2783096,83.5,30.899863676998567,28.24527073446263,22.96374253708819,84.48694893923889,NA
BRA,brazil,minas gerais,20626254,83.5,32.7751089218624,31.688310441634243,26.23962741853174,82.27829839026514,NA
BRA,brazil,para,9268193,83.5,27.125222090217587,20.991776929979768,16.82751751069491,88.63137650171937,NA
BRA,brazil,paraiba,3958622,83.5,31.43379425971967,28.74221888323765,23.87629331620953,83.8836480713238,NA
BRA,brazil,parana,10969548,83.5,32.41763429997298,31.206505500500114,25.58842898540578,82.71505000689181,NA
BRA,brazil,pernambuco,9392789,83.5,30.82502108798569,27.63600246955404,22.728203518678,84.65260548750749,NA
BRA,brazil,piaui,3281695,83.5,30.356519268244003,27.00874395701002,22.40174665835795,84.87454123037028,NA
BRA,brazil,rio de janeiro,17184993,83.5,34.043402839908055,34.2166517030295,28.59925983094669,80.6851927469275,NA
BRA,brazil,rio grande do norte,3501539,83.5,31.046844259052946,27.81711698770169,22.68918895377147,84.68038243001149,NA
BRA,brazil,rio grande do sul,10778923,83.5,34.454329296164374,35.6859493290749,29.950489487678873,79.77223176549272,NA
BRA,brazil,rondonia,1736602,83.5,28.77542839407072,23.830134941684967,18.801256707063565,87.29303752442989,NA
BRA,brazil,roraima,603151,83.5,25.858529621935467,19.063484931634036,14.910428731776951,89.9204982712455,NA
BRA,brazil,santa catarina,7059632,83.5,32.481032651560305,31.184152375081307,25.384637612838745,82.84823856710945,NA
BRA,brazil,sao paulo,44007998,83.5,33.08208317042734,31.880707684089604,26.31765889464002,82.22305910217956,NA
BRA,brazil,sergipe,2299372,83.5,29.55103610898976,25.100209970374515,20.265481183557945,86.31199227989207,NA
BRA,brazil,tocantins,1631717,83.5,28.64842892486871,23.73341700797381,19.21508447849719,87.02153598056526,NA
BRB,barbados,christ church,55090,80,38.5099019785805,43.69105100744237,39.43655835904883,74.53975792339807,NA
BRB,barbados,saint andrew,656777,80,31.85096996392992,29.82848059539235,25.65007605321136,83.44031090004674,NA
BRB,barbados,saint george,155333,80,31.37020143820051,30.210193584106403,26.38100081759832,82.96842587215852,NA
BRB,barbados,saint james,225173,80,31.073061601524163,28.62243697068476,24.783433182486352,83.99981553738681,NA
BRB,barbados,saint john,30371,80,33.87675743307761,35.15195416680386,31.16920746765006,79.87715965888512,NA
BRB,barbados,saint joseph,11561,80,33.67593633768705,33.846553066343745,29.814029928206903,80.75206227834961,NA
BRB,barbados,saint lucy,9405,80,37.2622009569378,41.49282296650718,36.88250930356194,76.18865199362041,NA
BRB,barbados,saint michael,85031,80,36.98776916653926,40.6625818819019,36.374028295562795,76.51692733238465,NA
BRB,barbados,saint peter,22683,80,36.52799453335097,40.42851474672663,35.61433672794604,77.00738420843804,NA
BRB,barbados,saint philip,40908,80,36.24429207001076,39.79515009289136,35.162315439522835,77.29920915224406,NA
BRB,barbados,saint thomas,164809,80,33.887851998373876,35.2134895545753,31.399620166374408,79.72840522058868,NA
BRN,brunei darussalam,belait,63613,80,31.017174162513953,27.729552135569772,29.31539150802509,81.073983242419,NA
BRN,brunei darussalam,brunei and muara,323072,80,28.638136390649763,22.56060568541997,24.10484350237718,84.4379130348653,NA
BRN,brunei darussalam,temburong,8812,80,29.9505220154335,26.901951883794823,28.431684067181116,81.64450476622787,NA
BRN,brunei darussalam,tutong,47512,80,29.08316846270416,23.905960599427516,25.281613066172753,83.67819060447886,NA
BTN,bhutan,bumthang,19162,77,25.7743972445465,19.0721219079428,19.968688028389522,87.59165694603904,NA
BTN,bhutan,chhukha,91169,77,24.499862891991796,14.409283857451546,15.456130921694875,90.39571480656802,NA
BTN,bhutan,dagana,28193,77,24.16259355159082,18.39250877877487,19.30124498989111,88.00639937573156,NA
BTN,bhutan,gasa,3749,77,25.917044545212057,19.94665244065084,20.81088290210723,87.0683254734596,NA
BTN,bhutan,ha,14921,77,25.368742041418134,18.524227598686416,19.529522149989948,87.86455023121775,NA
BTN,bhutan,lhuentse,17609,77,25.7023681072179,21.444715770344708,22.356749389516725,86.1077394968482,NA
BTN,bhutan,monggar,45359,77,25.275976101765913,20.24956458475716,21.10496263145131,86.88558727044247,NA
BTN,bhutan,paro,42619,77,25.750557263192473,17.89905910509397,18.894389826133885,88.25921510593867,NA
BTN,bhutan,pemagatshel,24904,77,27.05721972373916,24.804047542563442,25.685833601027948,84.03907985865725,NA
BTN,bhutan,punakha,28482,77,25.529070992205604,20.163612105891442,21.115090232427498,86.87929408047188,NA
BTN,bhutan,samdrupjongkhar,42128,77,24.863653627041398,18.82690846942651,19.83858716293202,87.67250032282567,NA
BTN,bhutan,samtse,70688,77,25.32708521955636,19.011147578089634,20.05064508827524,87.54072964859665,NA
BTN,bhutan,sarpang,47853,77,24.364846509100786,16.94857166739807,17.90608739263996,88.87333635508745,NA
BTN,bhutan,thimphu,124080,77,23.9730415860735,12.90183752417795,13.818826563507416,91.41311936170213,NA
BTN,bhutan,trashi yangtse,21261,77,25.511123653638116,21.89925215182729,22.835238229622313,85.81041131649498,NA
BTN,bhutan,trashigang,56589,77,25.179328137977347,19.98621640248105,20.91042428740568,87.00647145204898,NA
BTN,bhutan,trongsa,16172,77,25.76020281968835,20.588671778382388,21.49023002720752,86.64618596339352,NA
BTN,bhutan,tsirang,22118,77,25.667374988696988,20.753232661180938,21.750610362600597,86.48438822678361,NA
BTN,bhutan,wangdue,38653,77,25.52585827749463,19.649703774609993,20.631775023930874,87.1796213178796,NA
BTN,bhutan,zhemgang,21538,77,25.254480453152567,20.659299842139475,21.480174575169467,86.65243432073544,NA
BWA,botswana,central,28856257,96,26.036954914145657,20.67370761218269,21.77903669211152,83.12734469388737,NA
BWA,botswana,francistown city,114909,96,26.260767215796847,18.80775222132296,19.78800616139728,84.6698358666423,NA
BWA,botswana,gaborone city,279685,96,26.255406975704812,18.79671773602446,19.777034878524056,84.67833553890985,NA
BWA,botswana,gemsbok/transfrontier park,27,96,21.25925925925926,8.88888888888889,9.62962962962963,92.53973333333333,NA
BWA,botswana,ghanzi,55455,96,26.20706879451808,18.702731944820126,19.68334685781264,84.75091752231538,NA
BWA,botswana,jwaneng,20817,96,26.163880482298122,18.62131911418552,19.602248162559448,84.81374630350194,NA
BWA,botswana,kgalagadi,59122,96,26.23094617908731,18.749704001894386,19.73004972768174,84.7147358749704,NA
BWA,botswana,kgatleng,110841,96,26.260436120208226,18.806398354399544,19.786721520015156,84.67083110401386,NA
BWA,botswana,kweneng,389082,96,26.254222760240772,18.794598567911134,19.774906060933173,84.67998477647384,NA
BWA,botswana,lobatse,28153,96,26.251482968067346,18.79018221859127,19.770539551735162,84.68336759847973,NA
BWA,botswana,north east,71449,96,26.2787862671276,18.841971196237875,19.821970916317934,84.64352269171017,NA
